==================== [ 데이터 갱신 완료 ] ====================

2024-08-06 17:14:34.978100 	openTime : 2024-08-07 09:00:10 	Target : 3811642.743056236 	Current : 3605000.0 	MA5 : 4019200.0 	Buy_yn : False
2024-08-06 17:15:39.269452 	openTime : 2024-08-07 09:00:10 	Target : 3811642.743056236 	Current : 3599000.0 	MA5 : 4019200.0 	Buy_yn : False
2024-08-06 17:16:43.250677 	openTime : 2024-08-07 09:00:10 	Target : 3811642.743056236 	Current : 3599000.0 	MA5 : 4019200.0 	Buy_yn : False
2024-08-06 17:17:47.203053 	openTime : 2024-08-07 09:00:10 	Target : 3811642.743056236 	Current : 3592000.0 	MA5 : 4019200.0 	Buy_yn : False
2024-08-06 17:18:51.130030 	openTime : 2024-08-07 09:00:10 	Target : 3811642.743056236 	Current : 3591000.0 	MA5 : 4019200.0 	Buy_yn : False
2024-08-06 17:19:55.052377 	openTime : 2024-08-07 09:00:10 	Target : 3811642.743056236 	Current : 3591000.0 	MA5 : 4019200.0 	Buy_yn : False

==================== [ 데이터 갱신 시도 ] ====================
                          open       high  ...   targetPrice        ma5
2024-08-08 09:00:00  3338000.0  3818000.0  ...  3.501715e+06  3649400.0
2024-08-09 09:00:00  3757000.0  3803000.0  ...  4.010406e+06  3578800.0
2024-08-10 09:00:00  3655000.0  3721000.0  ...  3.753861e+06  3551600.0
2024-08-11 09:00:00  3670000.0  3802000.0  ...  3.711791e+06  3588800.0
2024-08-12 09:00:00  3601000.0  3638000.0  ...  3.712888e+06  3603800.0

[5 rows x 11 columns]
==================== [ 데이터 갱신 완료 ] ====================

2024-08-12 13:10:40.835345 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3582000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 13:11:45.717493 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3578000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 13:12:51.169603 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3575000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 13:13:56.838267 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3573000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 13:15:00.988459 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3573000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 13:16:04.970289 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3572000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 13:17:08.834404 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3570000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 13:18:13.552282 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3568000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 13:19:17.660667 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3569000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 13:20:21.896852 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3572000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 13:21:25.994700 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3572000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 13:22:31.103228 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3570000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 13:23:36.563994 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3572000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 13:24:40.683564 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3570000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 13:25:45.068947 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3575000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 13:26:50.895059 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3574000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 13:27:56.034477 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3579000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 13:29:00.491231 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3578000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 13:30:06.061994 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3581000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 13:31:12.061443 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3578000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 13:32:17.116913 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3580000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 13:33:21.055460 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3581000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 13:34:25.382215 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3579000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 13:35:30.086605 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3579000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 13:36:34.214155 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3581000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 13:37:38.998741 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3580000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 13:38:43.433212 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3579000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 13:39:47.661152 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3581000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 13:40:52.361022 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3582000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 13:41:56.038687 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3582000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 13:42:59.847672 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3582000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 13:44:04.338308 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3583000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 13:45:08.470823 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3586000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 13:46:13.228051 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3587000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 13:47:17.390460 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3586000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 13:48:21.369813 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3589000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 13:49:25.461810 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3592000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 13:50:30.624713 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3587000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 13:51:34.670257 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3585000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 13:52:38.572947 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3585000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 13:53:43.534696 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3585000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 13:54:48.563564 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3581000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 13:55:52.686528 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3584000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 13:56:57.146320 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3580000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 13:58:02.974787 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3580000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 13:59:08.243550 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3576000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:00:12.619228 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3574000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:01:17.266202 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3576000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:02:22.032556 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3577000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:03:27.213810 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3582000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:04:32.322579 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3576000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:05:37.587134 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3580000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:06:41.909512 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3580000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:07:45.972955 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3574000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:08:50.061451 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3575000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:09:54.036861 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3576000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:10:57.956809 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3579000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:12:01.721118 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3580000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:13:05.991695 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3580000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:14:10.148571 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3581000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:15:14.721782 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3581000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:16:18.659192 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3576000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:17:22.734758 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3580000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:18:26.988917 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3583000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:19:31.272589 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3584000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:20:35.224188 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3578000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:21:39.237223 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3581000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:22:43.238280 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3584000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:23:47.302007 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3584000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:24:51.187789 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3581000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:25:55.132029 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3578000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:26:59.574874 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3578000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:28:03.673868 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3577000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:29:08.418231 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3581000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:30:12.485176 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3586000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:31:16.863651 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3583000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:32:21.117954 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3582000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:33:25.597530 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3584000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:34:30.601362 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3583000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:35:34.598458 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3589000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:36:38.521915 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3585000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:37:38.302558 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3587000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:38:42.496775 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3586000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:39:46.601484 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3587000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:40:50.440289 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3584000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:41:54.825381 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3579000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:42:58.819522 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3579000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:44:02.864270 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3578000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:45:06.873229 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3573000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:46:11.733834 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3569000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:47:16.743857 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3567000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:48:21.502366 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3568000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:49:26.105072 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3570000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:50:30.828506 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3571000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:51:35.451133 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3582000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:52:40.119994 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3580000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:53:45.716367 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3582000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:54:50.412425 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3584000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:55:55.917633 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3585000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:57:00.445220 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3586000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:58:04.875032 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3584000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 14:59:09.439127 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3588000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:00:15.217870 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3588000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:01:20.069521 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3588000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:02:26.119522 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3586000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:03:31.248548 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3585000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:04:35.290097 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3587000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:05:40.346296 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3587000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:06:44.652591 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3584000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:07:53.513041 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3583000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:09:00.545987 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3578000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:10:04.663855 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3578000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:11:09.069644 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3579000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:12:13.293487 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3581000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:13:17.350755 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3580000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:14:21.395684 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3580000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:15:25.282320 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3584000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:16:29.585868 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3580000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:17:33.744462 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3578000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:18:38.082257 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3587000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:19:42.425738 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3586000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:20:47.078361 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3580000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:21:51.142505 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3589000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:22:55.189749 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3586000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:23:59.470830 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3589000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:25:03.601638 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3589000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:26:08.364218 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3590000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:27:12.434717 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3588000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:28:16.750240 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3586000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:29:21.558687 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3591000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:30:25.949157 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3592000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:31:31.041125 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3599000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:32:36.816039 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3591000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:33:41.460772 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3582000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:34:46.627342 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3584000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:35:51.364546 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3585000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:36:55.373643 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3588000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:37:59.874341 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3586000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:39:03.963391 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3580000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:40:08.223796 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3580000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:41:12.820145 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3578000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:42:16.855256 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3575000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:43:22.042010 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3579000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:44:26.537231 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3577000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:45:30.759461 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3583000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:46:34.777549 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3577000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:47:38.903725 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3580000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:48:43.336763 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3575000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:49:47.447639 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3573000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:50:51.788037 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3575000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:51:55.989361 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3574000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:53:01.327692 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3567000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:54:06.134676 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3570000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:55:10.070579 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3574000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:56:14.262967 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3583000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:57:18.458190 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3580000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:58:22.384377 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3588000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 15:59:26.315644 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3584000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 16:00:30.644382 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3584000.0 	MA5 : 3603800.0 	Buy_yn : False
2024-08-12 16:01:34.987736 	openTime : 2024-08-13 09:00:10 	Target : 3712888.455365766 	Current : 3576000.0 	MA5 : 3603800.0 	Buy_yn : False
